开发浦东,2室1厅,67.07平,中区/25层,朝东南,600,单价89458元/平,|距离9号线商城路站607米|满五|
绿波城,2室1厅,59.1平,低区/6层,朝南,340,单价57529元/平,|距离2号线创新中路站847米|满五|
金桥花苑,3室1厅,74.71平,低区/6层,朝南,490,单价65586元/平,|距离6号线金桥路站358米|满五|
沈家宅,1室1厅,43.32平,高区/6层,朝南,237,单价54709元/平,|距离7号线杨高南路站373米|满五|
爱嘉苑,2室2厅,88.28平,低区/6层,朝南,650,单价73629元/平,|距离6号线临沂新村站828米|满五|
潍坊五村,2室0厅,49.29平,中区/6层,朝南,350,单价71008元/平,|距离4号线浦电路站817米|满五|
世茂滨江花园,2室2厅,147.45平,高区/49层,朝南,1400,单价94947元/平,|距离9号线商城路站997米|满五|
华高一村,1室1厅,47.08平,低区/6层,朝南,235,单价49915元/平,|距离12号线金京路站340米|满五|
梅园四街坊,2室1厅,59.55平,低区/6层,朝南北,595,单价99916元/平,|距离2号线世纪大道站384米|满五|
新世纪名苑,3室2厅,146.78平,中区/11层,朝南北,1230,单价83798元/平,|距离6号线云山路站430米|满五|
昌五小区,2室1厅,56.24平,中区/6层,朝南北,350,单价62233元/平,|距离6号线东明路站866米|满五|
凌兆新村（上浦路36弄）,1室1厅,50.37平,高区/6层,朝南,287,单价56978元/平,|距离8号线凌兆新村站408米|满五|
大唐盛世花园,3室2厅,153.42平,低区/18层,朝南北,1520,单价99074元/平,|距离7号线龙阳路站490米|满五|
南杨小区（长清路）,2室1厅,53.84平,中区/6层,朝南北,310,单价57578元/平,|距离8号线杨思站228米|满五|
万邦都市花园,2室2厅,75.88平,高区/11层,朝南北,640,单价84343元/平,|距离7号线龙阳路站502米|满五|
江临天下,4室2厅,210.46平,低区/35层,朝东西,1520,单价72222元/平,|距离9号线商城路站628米|满五|
三林安居苑,3室1厅,77.85平,低区/6层,朝南北,460,单价59087元/平,|距离11号线三林东站244米|满五|
世茂滨江花园,4室2厅,278.97平,中区/62层,朝西南,2395,单价85851元/平,|距离9号线商城路站997米|满五|
上南花苑（三期）,2室2厅,105.0平,中区/6层,朝南北,750,单价71428元/平,|距离7号线云台路站378米|满五|
浦江东旭公寓,2室1厅,79.56平,低区/18层,朝南,399,单价50150元/平,|距离6号线东靖路站413米|满五|
金地未未来,3室2厅,89.52平,中区/5层,朝南,805,单价89924元/平,|距离6号线五洲大道站477米|满五|
顺馨佳园,1室1厅,60.46平,中区/6层,朝南北,308,单价50942元/平,|距离2号线华夏东路站670米|满五|
巨东小区,2室1厅,51.69平,高区/6层,朝南北,480,单价92861元/平,|距离6号线北洋泾路站389米|满五|
金桥新村四街坊（长岛路1201弄）,2室1厅,65.28平,低区/6层,朝南,387,单价59283元/平,|距离6号线博兴路站325米|满五|
上南玲珑苑,2室1厅,81.93平,低区/6层,朝南北,528,单价64445元/平,|距离6号线上南路站126米|满五|
上海绿城,2室2厅,112.0平,低区/12层,朝南北,970,单价86607元/平,|距离6号线蓝村路站843米|满五|
牡丹苑（浦东）,2室2厅,94.8平,低区/6层,朝南,670,单价70675元/平,|距离2号线世纪公园站713米|满五|
临沂三村,2室1厅,37.58平,高区/6层,朝南,255,单价67855元/平,|距离6号线临沂新村站725米|满五|
上南十村,2室1厅,57.0平,高区/5层,朝南,350,单价61403元/平,|距离8号线成山路站662米|满五|
江临天下,2室2厅,116.85平,中区/35层,朝南,1000,单价85579元/平,|距离9号线商城路站628米|满五|
云台二小区,2室1厅,55.49平,低区/6层,朝南,369,单价66498元/平,|距离6号线东明路站494米|满五|
晨光公寓,2室1厅,70.19平,中区/6层,朝南北,310,单价44165元/平,|距离2号线华夏东路站669米|满五|
连波路228弄,2室1厅,58.94平,低区/6层,朝南,380,单价64472元/平,|距离7号线芳华路站366米|满五|
张江汤臣豪园（三期）,2室2厅,88.94平,高区/11层,朝南,775,单价87137元/平,|距离2号线金科路站668米|满五|
东郊华庭,5室2厅,373.71平,地上3层,(进门)南,2100,单价56193元/平,|距离2号线广兰路站744米|满五|
德州二村,2室1厅,52.32平,高区/6层,朝南,280,单价53516元/平,|距离8号线成山路站417米|满五|
东方城市花园（二期）,2室2厅,121.73平,高区/24层,朝南北,910,单价74755元/平,|距离6号线上海儿童医学中心站551米|满五|
海阳新村,2室1厅,72.29平,高区/6层,朝南北,418,单价57822元/平,|距离6号线灵岩南路站595米|满五|
东陆新村六街坊,2室1厅,67.35平,高区/6层,朝南北,355,单价52709元/平,|距离12号线杨高北路站678米|满五|
联洋年华,3室2厅,157.65平,高区/26层,朝南,1380,单价87535元/平,|距离9号线杨高中路站587米|满五|
三林新村（永泰路468弄）,3室2厅,96.38平,低区/14层,朝南,510,单价52915元/平,|距离11号线三林站625米|满五|
南杨小区（长清路）,2室1厅,55.0平,中区/6层,朝南北,327,单价59454元/平,|距离8号线杨思站228米|满五|
德州七村,1室1厅,43.6平,中区/6层,朝南,240,单价55045元/平,|距离7号线长清路站924米|满五|
品华苑,3室1厅,77.05平,低区/6层,朝南,425,单价55158元/平,|距离11号线三林东站780米|满五|
潍坊三村,2室1厅,48.71平,高区/6层,朝南,320,单价65694元/平,|距离9号线商城路站848米|满五|
名嘉新苑,3室2厅,125.57平,中区/18层,朝南北,780,单价62116元/平,|距离11号线浦三路站824米|满五|
金地未未来,3室2厅,88.64平,低区/15层,朝南,610,单价68817元/平,|距离6号线五洲大道站477米|满五|
潍坊五村,2室1厅,52.91平,高区/6层,朝南,356,单价67284元/平,|距离4号线浦电路站817米|满五|
巨东小区,3室1厅,76.9平,高区/6层,朝南,640,单价83224元/平,|距离6号线北洋泾路站389米|满五|
东晶国际公寓,1室1厅,68.93平,低区/28层,朝西北,580,单价84143元/平,|距离6号线源深体育中心站916米|满五|
昌七小区,1室1厅,44.97平,高区/6层,朝南,240,单价53368元/平,|距离6号线东明路站542米|满五|
万科金色城市,2室2厅,78.0平,低区/18层,朝南,570,单价73076元/平,|距离11号线御桥站324米|满五|
大唐盛世花园,3室2厅,113.29平,高区/14层,朝南北,1190,单价105040元/平,|距离7号线龙阳路站490米|满五|
申立苑,3室2厅,125.44平,低区/11层,朝南北,1050,单价83705元/平,|距离9号线杨高中路站332米|满五|
菊园,3室2厅,239.66平,高区/35层,朝西,1900,单价79278元/平,|距离9号线商城路站391米|满五|
未来域,3室2厅,140.61平,中区/7层,朝南北,845,单价60095元/平,|距离11号线浦三路站480米|满五|
阳光花城,3室2厅,115.38平,低区/18层,未知,738,单价63962元/平,|距离2号线广兰路站494米|满五|
万科金色雅筑,3室2厅,89.0平,高区/10层,朝南,645,单价72471元/平,|距离11号线三林东站539米|满五|
锦博苑,1室1厅,55.55平,高区/6层,朝南北,415,单价74707元/平,|距离7号线锦绣路站325米|满五|
申华公寓,3室1厅,91.62平,低区/6层,朝南北,308,单价33617元/平,|距离2号线华夏东路站100米|满五|
申江豪城,3室2厅,118.85平,低区/14层,朝南北,820,单价68994元/平,|距离8号线杨思站690米|满五|
成山小区,2室1厅,68.05平,低区/6层,朝南,450,单价66127元/平,|距离6号线东明路站304米|满五|
莲文苑,2室2厅,94.44平,中区/11层,朝南,680,单价72003元/平,|距离7号线锦绣路站584米|满五|
世茂滨江花园,4室2厅,280.67平,中区/60层,朝西南,2400,单价85509元/平,|距离9号线商城路站997米|满五|
伟业金锦苑二村,1室1厅,57.15平,低区/6层,朝南北,330,单价57742元/平,|距离12号线巨峰路站435米|满五|
浦发绿城,3室2厅,97.82平,中区/6层,朝南北,510,单价52136元/平,|距离11号线浦三路站319米|满五|
大唐盛世花园,3室2厅,147.49平,低区/14层,朝南北,1350,单价91531元/平,|距离7号线龙阳路站490米|满五|
明珠苑（浦东）,2室1厅,76.1平,高区/6层,朝南,645,单价84756元/平,|距离6号线北洋泾路站496米|满五|
荷一小区,2室1厅,57.53平,中区/6层,朝南,310,单价53884元/平,|距离6号线五莲路站583米|满五|
富特五村,2室1厅,57.01平,高区/6层,朝南,260,单价45606元/平,|距离6号线航津路站891米|满五|
明珠苑（浦东）,3室1厅,82.72平,低区/6层,朝南北,705,单价85227元/平,|距离6号线北洋泾路站496米|满五|诚意业主|
联洋花园（二期）,4室2厅,180.0平,中区/29层,朝南北,1550,单价86111元/平,|距离9号线杨高中路站478米|满五|
申波苑,2室1厅,54.18平,高区/6层,朝南,390,单价71982元/平,|距离7号线龙阳路站901米|满五|
顺馨佳园,4室2厅,89.0平,高区/6层,朝南北,455,单价51123元/平,|距离2号线华夏东路站670米|满五|
万馨佳园,2室1厅,77.15平,高区/6层,朝南北,345,单价44718元/平,|距离2号线华夏东路站881米|满五|
东荷小区,1室2厅,52.23平,低区/6层,朝南北,275,单价52651元/平,|距离6号线五莲路站366米|满五|
巨东小区,2室1厅,69.88平,低区/6层,朝南北,600,单价85861元/平,|距离6号线北洋泾路站389米|满五|
金桥湾清水苑,2室1厅,68.46平,高区/6层,朝南,436,单价63686元/平,|距离6号线博兴路站769米|满五|
世茂滨江花园,3室2厅,242.74平,高区/56层,朝西,2200,单价90631元/平,|距离9号线商城路站997米|满五|
大华锦绣华城（十二街区）,2室2厅,85.25平,低区/6层,朝南北,670,单价78592元/平,|距离7号线锦绣路站661米|满五|
翠竹苑,2室1厅,61.37平,中区/8层,朝南北,355,单价57845元/平,|距离11号线三林东站624米|满五|
未来域,3室2厅,130.0平,中区/11层,朝南北,800,单价61538元/平,|距离11号线浦三路站480米|满五|
黄山始信苑,2室1厅,71.0平,低区/6层,朝南北,580,单价81690元/平,|距离6号线云山路站484米|满五|
潍坊三村,2室0厅,46.9平,低区/5层,朝南,375,单价79957元/平,|距离9号线商城路站848米|满五|
崮山小区四街坊,3室1厅,80.57平,中区/6层,朝南,680,单价84398元/平,|距离6号线德平路站714米|满五|
仁恒滨江园,3室2厅,167.17平,高区/31层,朝西北,1600,单价95710元/平,|距离2号线东昌路站818米|满五|
阳光花城,4室2厅,255.86平,地上3层,(进门)南北,1750,单价68396元/平,|距离2号线广兰路站494米|满五|
金杨七街坊,2室1厅,70.1平,中区/6层,朝南,390,单价55634元/平,|距离6号线云山路站708米|满五|
金杨七街坊,2室0厅,56.76平,中区/6层,朝南,348,单价61310元/平,|距离6号线云山路站708米|满五|
朱家滩小区,2室1厅,60.11平,高区/6层,朝南,580,单价96489元/平,|距离9号线商城路站785米|满五|
建华新苑,3室2厅,118.66平,低区/18层,朝南北,950,单价80060元/平,|距离2号线世纪公园站289米|满五|
上南三村,2室0厅,47.5平,中区/6层,朝南,310,单价65263元/平,|距离8号线成山路站366米|满五|
申江豪城,2室2厅,105.82平,中区/11层,朝南北,798,单价75411元/平,|距离8号线杨思站690米|满五|
上南花苑（一期）,2室1厅,81.38平,中区/6层,朝南,520,单价63897元/平,|距离7号线云台路站300米|满五|
绿波城,2室2厅,86.57平,低区/6层,朝南北,430,单价49670元/平,|距离2号线创新中路站847米|满五|
毕加索小镇（一期）（公寓）,3室2厅,143.94平,中区/8层,朝南北,840,单价58357元/平,|距离2号线唐镇站859米|满五|
蓝高小区,1室1厅,40.21平,低区/6层,朝东南,265,单价65904元/平,|距离6号线蓝村路站203米|满五|
上海滩花园洋房,4室2厅,214.25平,中区/5层,朝南北,2000,单价93348元/平,|距离6号线源深体育中心站709米|满五|
新城海上名园,2室2厅,99.43平,低区/14层,朝南北,960,单价96550元/平,|距离9号线杨高中路站587米|满五|
城市经典（五期）,4室2厅,386.17平,地上2层,(进门)北,2500,单价64738元/平,|距离2号线广兰路站135米|满五|
梅花苑,2室1厅,79.19平,低区/6层,朝南,570,单价71978元/平,|距离2号线世纪公园站716米|满五|
金桥湾清水苑,2室1厅,68.47平,中区/6层,朝西北,385,单价56229元/平,|距离6号线博兴路站769米|满五|
博爱家园,3室2厅,139.9平,高区/12层,朝南,940,单价67190元/平,|距离6号线高科西路站228米|满五|
盛族家园-悉尼阳光·悉尼星光,3室2厅,142.58平,低区/14层,朝南北,1100,单价77149元/平,|距离6号线上海儿童医学中心站481米|满五|
金杨新村十街坊,2室1厅,55.1平,低区/6层,朝南北,325,单价58983元/平,|距离6号线金桥路站685米|满五|
万科金色雅筑,3室2厅,77.0平,中区/5层,朝南北,630,单价81818元/平,|距离11号线三林东站539米|满五|
张杨南苑,2室1厅,72.21平,中区/6层,朝南,648,单价89738元/平,|距离6号线北洋泾路站193米|满五|
光鸿苑,3室2厅,112.17平,低区/6层,朝南北,830,单价73994元/平,|距离6号线临沂新村站738米|满五|
羽北小区,2室1厅,69.59平,低区/6层,朝南北,610,单价87656元/平,|距离6号线民生路站346米|满五|
绿洲康城亲水湾（东区）,3室2厅,130.08平,低区/14层,朝南北,650,单价49969元/平,|距离11号线罗山路站863米|满五|
华城秀庭,2室2厅,88.66平,高区/6层,朝南北,620,单价69930元/平,|距离8号线杨思站434米|满五|
芳华路673弄,1室1厅,53.08平,中区/6层,朝南,340,单价64054元/平,|距离7号线龙阳路站940米|满五|
上海绿城,2室2厅,108.11平,低区/18层,朝南,925,单价85561元/平,|距离6号线蓝村路站843米|满五|
昌七小区,1室1厅,42.0平,高区/6层,朝南,235,单价55952元/平,|距离6号线东明路站542米|满五|
广洋华景苑,2室2厅,102.0平,中区/22层,朝南北,950,单价93137元/平,|距离6号线德平路站526米|满五|
银华苑（浦东）,3室1厅,72.26平,高区/6层,朝南北,300,单价41516元/平,|距离2号线华夏东路站105米|满五|
三林安居苑,2室1厅,63.9平,中区/6层,朝南,365,单价57120元/平,|距离11号线三林东站244米|满五|
东方城市花园（二期）,3室2厅,142.41平,低区/14层,朝南北,1030,单价72326元/平,|距离6号线上海儿童医学中心站551米|满五|
桃林小区,2室2厅,107.33平,低区/24层,朝东南,880,单价81990元/平,|距离9号线杨高中路站471米|满五|
潍坊九村,2室1厅,67.66平,低区/6层,朝东,550,单价81288元/平,|距离4号线浦电路站540米|满五|
中房樱桃苑,3室2厅,130.12平,高区/13层,朝南北,945,单价72625元/平,|距离11号线三林东站404米|满五|
陆家嘴新景园,2室2厅,86.0平,低区/6层,朝南,675,单价78488元/平,|距离6号线云山路站59米|满五|
世华锦城,2室1厅,79.76平,高区/6层,朝南北,560,单价70210元/平,|距离8号线杨思站627米|满五|
上南六村,2室0厅,51.1平,高区/6层,朝南,305,单价59686元/平,|距离7号线云台路站419米|满五|
泉东小区,1室1厅,38.63平,中区/6层,朝南北,455,单价117784元/平,|距离2号线世纪大道站540米|满五|
锦博苑,2室2厅,79.03平,高区/6层,朝南北,570,单价72124元/平,|距离7号线锦绣路站325米|满五|
凯鑫苑,2室2厅,109.0平,中区/11层,朝南北,640,单价58715元/平,|距离12号线杨高北路站306米|满五|
潍坊三村,2室1厅,46.96平,中区/6层,朝南,325,单价69207元/平,|距离9号线商城路站848米|满五|
文化馨苑,3室2厅,119.72平,高区/11层,朝南北,790,单价65987元/平,|距离7号线锦绣路站592米|满五|
牡丹小区（浦东）,1室2厅,48.44平,高区/6层,朝南,370,单价76383元/平,|距离2号线世纪公园站562米|满五|
万邦都市花园,1室1厅,53.16平,低区/15层,朝南,480,单价90293元/平,|距离7号线龙阳路站502米|满五|
环球翡翠湾花园（公寓）,3室2厅,119.97平,中区/18层,朝南北,765,单价63765元/平,|距离11号线浦三路站698米|满五|
惠德新邨,2室1厅,55.96平,低区/7层,朝南北,325,单价58077元/平,|距离7号线龙阳路站871米|满五|
东荷小区,2室1厅,68.42平,高区/6层,朝南,338,单价49400元/平,|距离6号线五莲路站366米|满五|
尚东国际名园,3室2厅,119.25平,中区/8层,朝南,1020,单价85534元/平,|距离6号线高青路站513米|满五|
微山二村,2室0厅,50.82平,中区/6层,朝南北,340,单价66902元/平,|距离4号线塘桥站348米|满五|
中远行家,2室2厅,90.08平,中区/28层,朝南,590,单价65497元/平,|距离6号线上海儿童医学中心站598米|满五|
世茂滨江花园,2室2厅,143.51平,低区/49层,朝南,1300,单价90586元/平,|距离9号线商城路站997米|满五|
名嘉新苑,3室2厅,120.58平,高区/17层,朝南北,780,单价64687元/平,|距离11号线浦三路站824米|满五|
万馨佳园,1室1厅,54.79平,低区/6层,朝南,270,单价49279元/平,|距离2号线华夏东路站881米|满五|
巨峰家苑（公寓）,2室1厅,81.57平,高区/6层,朝南,520,单价63748元/平,|距离12号线杨高北路站118米|满五|
竹园高层,2室1厅,68.51平,高区/26层,朝南,550,单价80280元/平,|距离4号线世纪大道站401米|满五|
张江汤臣豪园（二期）,2室2厅,92.23平,低区/7层,朝南,745,单价80776元/平,|距离2号线金科路站510米|满五|
黄山始信苑,2室1厅,54.9平,低区/5层,朝西南,465,单价84699元/平,|距离6号线云山路站484米|满五|
中星恬园,2室2厅,102.33平,低区/9层,朝南北,868,单价84823元/平,|距离9号线杨高中路站183米|满五|
杉林新月（环林东路875弄）,2室2厅,83.52平,低区/18层,朝南北,499,单价59746元/平,|距离11号线三林东站919米|满五|
大华锦绣华城（十一街区）,2室2厅,102.55平,高区/19层,朝南,820,单价79960元/平,|距离7号线锦绣路站795米|满五|
凌兆新村（上浦路201弄）,1室1厅,60.76平,中区/6层,朝南,282,单价46412元/平,|距离6号线灵岩南路站404米|满五|
竹园新村（浦东）,2室1厅,62.17平,高区/6层,朝东南,480,单价77207元/平,|距离2号线世纪大道站450米|满五|
上南一村,2室1厅,50.86平,高区/6层,朝南,305,单价59968元/平,|距离8号线耀华路站270米|满五|
巨西小区,2室1厅,54.05平,低区/6层,朝南,415,单价76780元/平,|距离6号线民生路站420米|满五|
银良公寓,2室1厅,77.74平,高区/18层,朝东南,470,单价60457元/平,|距离2号线世纪公园站620米|满五|
香梅花园,3室2厅,159.61平,高区/21层,朝南,1380,单价86460元/平,|距离6号线蓝村路站967米|满五|
南泉小区,2室2厅,63.99平,中区/6层,朝南北,440,单价68760元/平,|距离6号线蓝村路站537米|满五|
三林新村（永泰路468弄）,2室2厅,73.31平,低区/14层,朝南北,380,单价51834元/平,|距离11号线三林站625米|满五|
合欢公寓,2室1厅,69.5平,低区/6层,朝南北,310,单价44604元/平,|距离2号线华夏东路站500米|满五|
雅景公寓,3室2厅,129.82平,中区/14层,朝南北,1320,单价101679元/平,|距离6号线民生路站377米|满五|
巨峰家苑（公寓）,2室2厅,99.45平,中区/13层,朝南北,620,单价62342元/平,|距离12号线杨高北路站118米|满五|
陆家嘴花园（一期）,3室2厅,156.45平,中区/11层,朝南北,1440,单价92042元/平,|距离6号线民生路站494米|满五|
金桥瑞仕花园,4室2厅,179.26平,低区/16层,朝南,1700,单价94834元/平,|距离6号线金桥路站553米|满五|
双桥小区,3室2厅,100.32平,低区/6层,朝南,650,单价64792元/平,|距离6号线东靖路站837米|满五|
锦博苑,3室2厅,101.76平,低区/6层,朝南北,645,单价63384元/平,|距离7号线锦绣路站325米|满五|
中冶尚城,3室2厅,130.52平,高区/10层,朝南,860,单价65890元/平,|距离6号线洲海路站388米|满五|
伟业金锦苑三村,2室1厅,78.68平,中区/6层,朝南北,490,单价62277元/平,|距离12号线巨峰路站364米|满五|
竹园新村（浦东）,1室1厅,42.23平,高区/6层,朝南,345,单价81695元/平,|距离2号线世纪大道站450米|满五|
香梅花园,2室2厅,113.0平,中区/37层,未知,1000,单价88495元/平,|距离6号线蓝村路站967米|满五|
联洋年华,2室2厅,120.4平,低区/21层,朝南北,900,单价74750元/平,|距离9号线杨高中路站587米|满五|
东源名都,3室2厅,138.57平,低区/18层,朝南北,780,单价56289元/平,|距离12号线金京路站412米|满五|
大华锦绣华城（十二街区）,3室2厅,102.07平,高区/6层,朝南,820,单价80337元/平,|距离7号线锦绣路站661米|满五|
财富海景花园,3室2厅,337.03平,低区/38层,朝南北,3850,单价114233元/平,|距离9号线商城路站856米|满五|
金杨二街坊,2室1厅,61.75平,中区/7层,朝东南,345,单价55870元/平,|距离6号线云山路站398米|满五|
连波路228弄,3室1厅,72.85平,低区/6层,朝南,450,单价61770元/平,|距离7号线芳华路站366米|满五|
东源名都,2室2厅,103.87平,低区/18层,朝南,560,单价53913元/平,|距离12号线金京路站412米|满五|
大唐盛世花园,3室2厅,114.43平,中区/14层,朝南北,1280,单价111858元/平,|距离7号线龙阳路站490米|满五|
上南大厦,2室1厅,80.84平,中区/24层,朝东南,480,单价59376元/平,|距离7号线云台路站44米|满五|
潍坊九村,2室1厅,59.59平,中区/6层,朝南,545,单价91458元/平,|距离4号线浦电路站540米|满五|
江临天下,4室2厅,163.83平,低区/35层,朝南,1400,单价85454元/平,|距离9号线商城路站628米|满五|
尚东国际名园,3室2厅,115.58平,低区/8层,朝南北,930,单价80463元/平,|距离6号线高青路站513米|满二|
绿洲康城亲水湾（中央区）,4室3厅,113.37平,高区/22层,朝南北,950,单价83796元/平,|距离16号线罗山路站863米|满二|
仙都绿苑,1室1厅,44.48平,中区/28层,朝西南,250,单价56205元/平,|满五|有钥匙|
六里二村,2室1厅,52.76平,中区/6层,未知,310,单价58756元/平,|距离7号线杨高南路站623米|满二|有钥匙|
福竹小区,1室1厅,40.16平,高区/6层,朝南,340,单价84661元/平,|距离2号线世纪大道站367米|满二|有钥匙|
港城新苑,1室1厅,54.79平,高区/6层,朝南北,275,单价50191元/平,|距离6号线港城路站583米|满二|有钥匙|
绿洲康城亲水湾（中央区）,2室2厅,106.22平,中区/22层,朝南,555,单价52250元/平,|距离16号线罗山路站863米|满二|有钥匙|
绿波城,2室1厅,59.07平,高区/6层,朝南北,320,单价54173元/平,|距离2号线创新中路站847米|满二|有钥匙|
森兰名佳,4室2厅,159.41平,高区/13层,朝南北,1050,单价65867元/平,|距离6号线洲海路站890米|满二|有钥匙|
莱阳北小区,1室1厅,43.0平,低区/6层,朝南北,245,单价56976元/平,|距离6号线五莲路站747米|满二|有钥匙|
恒大小区,2室2厅,79.06平,高区/6层,朝南,468,单价59195元/平,|距离6号线东明路站296米|满二|有钥匙|
东陆新村四街坊,2室1厅,67.86平,高区/6层,朝南北,350,单价51576元/平,|距离12号线巨峰路站681米|满二|有钥匙|
由由五村,1室1厅,45.06平,中区/6层,朝南北,295,单价65468元/平,|距离7号线杨高南路站767米|满二|有钥匙|
东力新村,2室1厅,70.14平,高区/6层,朝南北,340,单价48474元/平,|距离12号线申江路站778米|满二|有钥匙|
临沂三村,1室0厅,37.58平,高区/6层,朝南,207,单价55082元/平,|距离6号线临沂新村站725米|满二|有钥匙|
东沟六村,2室1厅,53.0平,低区/6层,未知,284,单价53584元/平,|距离12号线东陆路站779米|满二|有钥匙|
洋泾花园城,2室2厅,89.5平,中区/6层,朝南北,645,单价72067元/平,|距离6号线北洋泾路站853米|满二|有钥匙|
新世纪花苑（二期）（浦东）,2室1厅,67.0平,低区/7层,未知,430,单价64179元/平,|距离7号线长清路站281米|满二|有钥匙|
金杨二街坊,1室1厅,44.6平,高区/6层,朝南,285,单价63901元/平,|距离6号线云山路站398米|满二|有钥匙|
南杨花园,2室1厅,61.98平,中区/6层,朝南北,370,单价59696元/平,|距离7号线芳华路站372米|满二|有钥匙|
临沂五村,1室1厅,41.65平,中区/6层,朝南,245,单价58823元/平,|距离6号线高科西路站565米|满二|有钥匙|
中芯花园（公寓）,1室2厅,66.47平,高区/6层,朝南,380,单价57168元/平,|距离2号线广兰路站742米|满二|有钥匙|
上钢四村,1室1厅,42.53平,高区/6层,朝南,245,单价57606元/平,|距离8号线成山路站454米|满二|有钥匙|
陈家宅小区,2室1厅,58.63平,低区/6层,未知,300,单价51168元/平,|满五|有钥匙|
明丰花园,2室2厅,103.76平,低区/12层,朝南北,638,单价61488元/平,|距离11号线浦三路站804米|满二|有钥匙|
蓝城小区,2室2厅,79.08平,中区/6层,朝南,460,单价58168元/平,|距离6号线博兴路站473米|满二|有钥匙|
罗山三村,2室1厅,58.22平,低区/6层,朝南,350,单价60116元/平,|距离6号线德平路站653米|满二|有钥匙|
金浦花园,3室2厅,167.06平,低区/18层,朝南,900,单价53872元/平,|距离4号线塘桥站407米|满二|有钥匙|
绿波城,2室2厅,92.13平,中区/6层,朝南北,452,单价49061元/平,|距离2号线创新中路站847米|满二|有钥匙|
昌里路140号,1室1厅,29.0平,高区/6层,朝南北,200,单价68965元/平,|距离8号线成山路站488米|满二|有钥匙|
欧高路21弄,2室1厅,54.13平,中区/6层,朝东北,225,单价41566元/平,|距离6号线港城路站635米|满二|有钥匙|
德州七村,1室1厅,42.0平,高区/6层,朝南,240,单价57142元/平,|距离7号线长清路站924米|满二|有钥匙|
古银杏苑,3室2厅,112.7平,高区/18层,朝南北,575,单价51020元/平,|距离11号线三林东站714米|满二|有钥匙|
罗山三村,2室1厅,62.52平,低区/6层,朝南,340,单价54382元/平,|距离6号线德平路站653米|满二|有钥匙|
古北御庭,3室2厅,146.79平,低区/18层,朝南北,1670,单价113767元/平,|距离7号线芳华路站677米|满二|有钥匙|
锦南浦三小区,2室1厅,56.53平,高区/6层,朝南北,340,单价60145元/平,|距离6号线临沂新村站540米|满二|有钥匙|
新德公寓（浦东）,3室2厅,105.0平,高区/6层,朝南北,380,单价36190元/平,|距离2号线华夏东路站693米|满二|有钥匙|
昌四小区,2室1厅,60.56平,高区/6层,朝南北,330,单价54491元/平,|距离6号线东明路站655米|满二|有钥匙|
阳明花园广场,4室2厅,141.49平,中区/27层,未知,750,单价53007元/平,|距离6号线航津路站361米|满二|有钥匙|
浦东南路1780弄,2室1厅,57.94平,中区/7层,朝东南,350,单价60407元/平,|距离4号线塘桥站799米|满二|有钥匙|
由由五村,2室1厅,67.34平,中区/6层,朝南,428,单价63558元/平,|距离7号线杨高南路站767米|满二|有钥匙|
万科五玠坊,4室2厅,396.0平,低区/5层,朝南北,2600,单价65656元/平,|距离6号线高青路站365米|满二|有钥匙|
绿海家园,2室1厅,67.0平,高区/6层,未知,250,单价37313元/平,|距离2号线川沙站999米|有钥匙|
朱家滩小区,1室1厅,31.0平,低区/6层,未知,450,单价145161元/平,|距离9号线商城路站785米|有钥匙|
六街坊小区,2室2厅,83.58平,高区/6层,朝南,715,单价85546元/平,|距离2号线世纪公园站282米|满五|
川沙路5046弄,2室1厅,51.29平,高区/5层,未知,255,单价49717元/平,|距离2号线川沙站557米|满五|有钥匙|
荷三小区,2室1厅,67.39平,高区/6层,朝南,345,单价51194元/平,|距离6号线博兴路站772米|满五|
寿光路161弄,1室1厅,41.37平,低区/6层,朝南,250,单价60430元/平,|距离6号线五莲路站627米|满五|
城市经典（四期）,1室1厅,64.0平,中区/13层,朝南,465,单价72656元/平,|距离2号线广兰路站460米|满五|
东园二村,1室1厅,37.17平,中区/6层,朝南,340,单价91471元/平,|距离2号线东昌路站414米|满五|有钥匙|
御桥花园,2室1厅,65.0平,低区/5层,未知,358,单价55076元/平,|距离11号线御桥站292米|满五|
梅园新村（浦东）,1室1厅,38.28平,高区/6层,未知,370,单价96656元/平,|距离4号线浦东大道站443米|满五|
建中路126弄,2室1厅,74.7平,中区/6层,朝南北,380,单价50870元/平,|距离2号线广兰路站971米|满五|
玉兰路71弄,2室1厅,54.31平,中区/6层,朝南北,448,单价82489元/平,|距离2号线世纪公园站656米|满五|
恒大华城天地苑,1室2厅,65.97平,中区/6层,朝南,470,单价71244元/平,|距离8号线杨思站792米|满五|
上南八村,2室0厅,52.0平,低区/6层,未知,325,单价62500元/平,|距离6号线东明路站593米|满五|
金杨新村三街坊,1室1厅,42.71平,高区/7层,朝南,256,单价59939元/平,|距离6号线云山路站493米|满五|
芳华路9弄,2室1厅,57.36平,中区/6层,未知,358,单价62412元/平,|距离7号线芳华路站67米|满五|
东沟七村,2室1厅,67.45平,低区/6层,朝南,330,单价48925元/平,|满五|有钥匙|
益丰新村,2室1厅,75.93平,中区/6层,朝南,385,单价50704元/平,|满五|有钥匙|
圣鑫苑,2室2厅,110.59平,低区/18层,未知,450,单价40690元/平,|满五|有钥匙|
和憬家园,4室2厅,149.0平,低区/14层,朝南北,650,单价43624元/平,|距离2号线华夏东路站622米|满五|
